index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
458,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8645.0,650,822.8900000000049,1989.64710832815,0,2,1,0,1,1,0.0,0.4,0.2,0.0,0.2,0.2,2.6,2.6399999999999997,"[1, 4, 5, 2, 1]"
459,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,70,50.0,8588.0,700,879.8900000000049,1986.0258807339953,0,2,2,0,1,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,2.5,2.25,"[1, 4, 5, 2, 1, 2]"
460,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,107,50.0,8645.0,750,822.8900000000049,1983.8991812746688,0,2,2,1,1,1,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.571428571428571,1.959183673469389,"[1, 4, 5, 2, 1, 2, 3]"
461,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,33,50.0,8534.0,800,933.8900000000049,1987.9264872073945,0,3,2,1,1,1,0.0,0.375,0.25,0.125,0.125,0.125,2.375,1.984375,"[1, 4, 5, 2, 1, 2, 3, 1]"
462,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,31,200.0,8558.0,1000,909.8900000000049,1863.1724518681974,0,4,2,1,1,1,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.2222222222222223,1.9506172839506162,"[1, 4, 5, 2, 1, 2, 3, 1, 1]"
463,4,800,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,1150.0,8643.0,1150,824.8900000000049,2189.064107477318,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.75,0.25,4.25,0.1875,"[4, 5, 4, 4]"
464,5,0,-1.0,-1.0,9467.890000000005,3,50.0,800.0,90,100.0,8636.0,1250,831.8900000000049,2188.9275578138586,0,0,0,1,3,1,0.0,0.0,0.0,0.2,0.6,0.2,4.0,0.3999999999999986,"[4, 5, 4, 4, 3]"
465,6,0,-1.0,-1.0,9467.890000000005,4,50.0,800.0,38,200.0,8635.0,1450,832.8900000000049,2020.8010812018788,0,1,0,1,3,1,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,3.5,1.5833333333333321,"[4, 5, 4, 4, 3, 1]"
466,7,0,-1.0,-1.0,9467.890000000005,5,50.0,800.0,33,50.0,8551.0,1500,916.8900000000049,2021.1503768615346,0,2,0,1,3,1,0.0,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,3.1428571428571423,2.1224489795918373,"[4, 5, 4, 4, 3, 1, 1]"
467,8,0,-1.0,-1.0,9467.890000000005,6,50.0,800.0,31,200.0,8669.0,1700,798.8900000000049,1870.7261886440506,0,3,0,1,3,1,0.0,0.375,0.0,0.125,0.375,0.125,2.875,2.359375,"[4, 5, 4, 4, 3, 1, 1, 1]"
468,9,0,-1.0,-1.0,9467.890000000005,7,50.0,800.0,107,50.0,8839.0,1750,628.8900000000049,1867.8464186517563,0,3,0,2,3,1,0.0,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,2.8888888888888884,2.098765432098766,"[4, 5, 4, 4, 3, 1, 1, 1, 3]"
469,10,0,-1.0,-1.0,9467.890000000005,8,50.0,800.0,138,50.0,8839.0,1800,628.8900000000049,1867.8461625430389,0,3,0,2,3,2,0.0,0.3,0.0,0.2,0.3,0.2,3.1,2.289999999999999,"[4, 5, 4, 4, 3, 1, 1, 1, 3, 5]"
470,11,0,-1.0,-1.0,9467.890000000005,9,50.0,800.0,142,50.0,8836.0,1850,631.8900000000049,1867.849390145572,0,3,0,2,3,3,0.0,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,3.2727272727272725,2.3801652892561993,"[4, 5, 4, 4, 3, 1, 1, 1, 3, 5, 5]"
471,12,0,-1.0,-1.0,9467.890000000005,10,50.0,800.0,119,50.0,8898.0,1900,569.8900000000049,1868.417196862039,1,3,0,2,3,3,0.08333333333333333,0.25,0.0,0.16666666666666666,0.25,0.25,3.0,3.0,"[4, 5, 4, 4, 3, 1, 1, 1, 3, 5, 5, 0]"
472,13,0,-1.0,-1.0,9467.890000000005,11,50.0,800.0,116,100.0,8996.0,2000,471.8900000000049,1868.707961580807,2,3,0,2,3,3,0.15384615384615385,0.23076923076923078,0.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,2.769230769230769,3.4082840236686396,"[4, 5, 4, 4, 3, 1, 1, 1, 3, 5, 5, 0, 0]"
473,14,0,-1.0,-1.0,9467.890000000005,12,50.0,800.0,105,50.0,8676.0,2050,791.8900000000049,1867.4500001592276,2,3,1,2,3,3,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.21428571428571427,2.7142857142857144,3.2040816326530583,"[4, 5, 4, 4, 3, 1, 1, 1, 3, 5, 5, 0, 0, 2]"
474,15,0,-1.0,-1.0,9467.890000000005,13,50.0,800.0,141,200.0,8695.0,2250,772.8900000000049,1867.4500001592187,2,3,1,2,3,4,0.13333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,2.8666666666666667,3.315555555555557,"[4, 5, 4, 4, 3, 1, 1, 1, 3, 5, 5, 0, 0, 2, 5]"
475,16,0,-1.0,-1.0,9467.890000000005,-1,50.0,800.0,137,50.0,8697.0,2300,770.8900000000049,1867.4499942558077,2,3,1,2,3,5,0.125,0.1875,0.0625,0.125,0.1875,0.3125,3.0,3.375,"[4, 5, 4, 4, 3, 1, 1, 1, 3, 5, 5, 0, 0, 2, 5, 5]"
476,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,650.0,8604.0,650,863.8900000000049,2191.40060870609,0,1,0,1,2,0,0.0,0.25,0.0,0.25,0.5,0.0,3.0,1.5,"[4, 3, 1, 4]"
477,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,9,50.0,8682.0,700,785.8900000000049,2141.2488277080674,0,1,0,1,3,0,0.0,0.2,0.0,0.2,0.6,0.0,3.2,1.3599999999999977,"[4, 3, 1, 4, 4]"
478,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,38,200.0,8788.0,900,679.8900000000049,1967.7316484954288,0,2,0,1,3,0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.5,0.0,2.833333333333333,1.8055555555555571,"[4, 3, 1, 4, 4, 1]"
479,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,107,50.0,9079.0,950,388.8900000000049,1961.441980210543,0,2,0,2,3,0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,2.8571428571428568,1.5510204081632661,"[4, 3, 1, 4, 4, 1, 3]"
480,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,142,50.0,9079.0,1000,388.8900000000049,1961.4419822791863,0,2,0,2,3,1,0.0,0.25,0.0,0.25,0.375,0.125,3.125,1.859375,"[4, 3, 1, 4, 4, 1, 3, 5]"
481,9,0,-1.0,-1.0,9467.890000000005,7,50.0,400.0,119,50.0,9080.0,1050,387.8900000000049,1961.2335759032983,1,2,0,2,3,1,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,2.7777777777777777,2.617283950617283,"[4, 3, 1, 4, 4, 1, 3, 5, 0]"
482,10,0,-1.0,-1.0,9467.890000000005,8,50.0,400.0,33,50.0,9051.0,1100,416.8900000000049,1983.039323992629,1,3,0,2,3,1,0.1,0.3,0.0,0.2,0.3,0.1,2.6,2.6399999999999997,"[4, 3, 1, 4, 4, 1, 3, 5, 0, 1]"
483,11,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,31,200.0,8857.0,1300,610.8900000000049,1818.47139886165,1,4,0,2,3,1,0.09090909090909091,0.36363636363636365,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,2.4545454545454546,2.6115702479338845,"[4, 3, 1, 4, 4, 1, 3, 5, 0, 1, 1]"
484,4,200,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,500.0,8554.0,500,913.8900000000049,2176.8089875707806,0,1,1,0,1,1,0.0,0.25,0.25,0.0,0.25,0.25,3.0,2.5,"[2, 5, 4, 1]"
485,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,450.0,8667.0,450,800.8900000000049,2174.7507981306567,0,1,1,0,1,1,0.0,0.25,0.25,0.0,0.25,0.25,3.0,2.5,"[4, 5, 1, 2]"
486,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8590.0,650,877.8900000000049,2018.3738767925406,0,2,1,0,1,1,0.0,0.4,0.2,0.0,0.2,0.2,2.6,2.6399999999999997,"[4, 5, 1, 2, 1]"
487,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,550.0,8643.0,550,824.8900000000049,2188.651258823888,0,0,2,0,1,1,0.0,0.0,0.5,0.0,0.25,0.25,3.25,1.6875,"[2, 2, 5, 4]"
488,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8717.0,750,750.8900000000049,2023.3383349143064,0,1,2,0,1,1,0.0,0.2,0.4,0.0,0.2,0.2,2.8,2.160000000000001,"[2, 2, 5, 4, 1]"
489,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,138,50.0,8717.0,800,750.8900000000049,2023.3383332459955,0,1,2,0,1,2,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,3.1666666666666665,2.4722222222222214,"[2, 2, 5, 4, 1, 5]"
490,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,142,50.0,8717.0,850,750.8900000000049,2023.3383305046507,0,1,2,0,1,3,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,3.4285714285714284,2.5306122448979593,"[2, 2, 5, 4, 1, 5, 5]"
491,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,141,200.0,8717.0,1050,750.8900000000049,2023.3383337291323,0,1,2,0,1,4,0.0,0.125,0.25,0.0,0.125,0.5,3.625,2.484375,"[2, 2, 5, 4, 1, 5, 5, 5]"
492,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,139,100.0,8717.0,1150,750.8900000000049,2023.3383331225036,0,1,2,0,1,5,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.5555555555555556,3.7777777777777777,2.3950617283950635,"[2, 2, 5, 4, 1, 5, 5, 5, 5]"
493,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,137,50.0,8717.0,1200,750.8900000000049,2023.3383305277,0,1,2,0,1,6,0.0,0.1,0.2,0.0,0.1,0.6,3.9,2.290000000000001,"[2, 2, 5, 4, 1, 5, 5, 5, 5, 5]"
494,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,33,50.0,8635.0,1250,832.8900000000049,2021.256400153363,0,2,2,0,1,6,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.5454545454545454,3.6363636363636362,2.776859504132231,"[2, 2, 5, 4, 1, 5, 5, 5, 5, 5, 1]"
495,12,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,31,200.0,8640.0,1450,827.8900000000049,1872.5180332517841,0,3,2,0,1,6,0.0,0.25,0.16666666666666666,0.0,0.08333333333333333,0.5,3.4166666666666665,3.0763888888888893,"[2, 2, 5, 4, 1, 5, 5, 5, 5, 5, 1, 1]"
496,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,550.0,8590.0,550,877.8900000000049,2042.3313091457433,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,1.25,2.6875,"[0, 0, 1, 4]"
497,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,107,50.0,8843.0,600,624.8900000000049,1996.4108205159432,2,1,0,1,1,0,0.4,0.2,0.0,0.2,0.2,0.0,1.6,2.6399999999999997,"[0, 0, 1, 4, 3]"
498,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,38,200.0,8838.0,800,629.8900000000049,1918.1308755565492,2,2,0,1,1,0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,1.5,2.25,"[0, 0, 1, 4, 3, 1]"
499,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,142,50.0,8839.0,850,628.8900000000049,1918.1308035233428,2,2,0,1,1,1,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.9999999999999998,3.428571428571429,"[0, 0, 1, 4, 3, 1, 5]"
500,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,137,50.0,8838.0,900,629.8900000000049,1918.130540182748,2,2,0,1,1,2,0.25,0.25,0.0,0.125,0.125,0.25,2.375,3.984375,"[0, 0, 1, 4, 3, 1, 5, 5]"
501,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,141,200.0,8835.0,1100,632.8900000000049,1918.094593102014,2,2,0,1,1,3,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,2.6666666666666665,4.222222222222221,"[0, 0, 1, 4, 3, 1, 5, 5, 5]"
502,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8628.0,300,839.8900000000049,2179.8077573445767,1,0,1,0,1,1,0.25,0.0,0.25,0.0,0.25,0.25,2.75,3.6875,"[2, 4, 5, 0]"
503,5,0,-1.0,-1.0,9467.890000000005,3,50.0,100.0,107,50.0,8775.0,350,692.8900000000049,2157.1757135066055,1,0,1,1,1,1,0.2,0.0,0.2,0.2,0.2,0.2,2.8,2.9600000000000017,"[2, 4, 5, 0, 3]"
504,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,38,200.0,8773.0,550,694.8900000000049,2006.7484402289078,1,1,1,1,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.5,2.916666666666666,"[2, 4, 5, 0, 3, 1]"
505,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,33,50.0,8712.0,600,755.8900000000049,2005.7959023293333,1,2,1,1,1,1,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.2857142857142856,2.775510204081633,"[2, 4, 5, 0, 3, 1, 1]"
506,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,31,200.0,8910.0,800,557.8900000000049,1867.8331986360706,1,3,1,1,1,1,0.125,0.375,0.125,0.125,0.125,0.125,2.125,2.609375,"[2, 4, 5, 0, 3, 1, 1, 1]"
507,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,142,50.0,8911.0,850,556.8900000000049,1867.8463874448412,1,3,1,1,1,2,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,2.4444444444444446,3.1358024691358013,"[2, 4, 5, 0, 3, 1, 1, 1, 5]"
508,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,138,50.0,8911.0,900,556.8900000000049,1867.846254270824,1,3,1,1,1,3,0.1,0.3,0.1,0.1,0.1,0.3,2.7,3.4099999999999984,"[2, 4, 5, 0, 3, 1, 1, 1, 5, 5]"
509,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,141,200.0,8909.0,1100,558.8900000000049,1867.852906740325,1,3,1,1,1,4,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,2.909090909090909,3.537190082644628,"[2, 4, 5, 0, 3, 1, 1, 1, 5, 5, 5]"
510,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,137,50.0,8910.0,1150,557.8900000000049,1867.8546287323759,1,3,1,1,1,5,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,3.0833333333333335,3.5763888888888893,"[2, 4, 5, 0, 3, 1, 1, 1, 5, 5, 5, 5]"
511,13,0,-1.0,-1.0,9467.890000000005,11,50.0,200.0,139,100.0,8910.0,1250,557.8900000000049,1867.8594510177443,1,3,1,1,1,6,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.46153846153846156,3.230769230769231,3.562130177514792,"[2, 4, 5, 0, 3, 1, 1, 1, 5, 5, 5, 5, 5]"
512,14,0,-1.0,-1.0,9467.890000000005,12,50.0,200.0,116,100.0,8908.0,1350,559.8900000000049,1868.2597960829296,2,3,1,1,1,6,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.42857142857142855,3.0,4.0,"[2, 4, 5, 0, 3, 1, 1, 1, 5, 5, 5, 5, 5, 0]"
513,15,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,105,50.0,8588.0,1400,879.8900000000049,1807.5729453032964,2,3,2,1,1,6,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4,2.9333333333333336,3.795555555555554,"[2, 4, 5, 0, 3, 1, 1, 1, 5, 5, 5, 5, 5, 0, 2]"
